
United States,Georgia
United States,New Jersey
United States,Georgia
United States,North Carolina
United States,South Carolina
Ukraine,Kirovohrad Oblast
Israel,South District
Israel,South District
India,Delhi
India,Maharashtra
India,Jammu and Kashmir
Indonesia,West Java
Indonesia,West Kalimantan
Iraq,Al-Anbar Governorate
Iraq,Al-Anbar Governorate
Iran,Yazd Province
Iran,Yazd Province
Iran,Yazd Province
Israel,South District
Kuwait,Farwaniya
Lebanon,Beqaa Governorate
Pakistan,Punjab
Philippines,
United Kingdom,England
None,None
United States,Georgia
United States,Georgia
United States,North Carolina
United States,Tennessee
Kuwait,Mubarak Al-Kabeer
Brazil,Rio de Janeiro
India,Gujarat
India,Madhya Pradesh
India,Maharashtra
India,Uttar Pradesh
India,Uttar Pradesh
Kuwait,Farwaniya
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Nigeria,Ogun State
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Philippines,Bulacan
United States,Alabama
United States,Alabama
United States,Tennessee
None,None
None,None
United States,Georgia
United States,North Carolina
United States,South Carolina
United States,Tennessee
Uruguay,Montevideo
Kuwait,Al Asimah
Thailand,Songkhla Province
China,Sichuan
India,Telangana
India,Uttarakhand
India,Haryana
India,Rajasthan
India,West Bengal
Indonesia,East Java
Iraq,Al-Anbar Governorate
Kuwait,Al Asimah
Kuwait,Farwaniya
Malaysia,
Pakistan,Punjab
China,Guangdong Province
Syria,Homs Governorate
United Kingdom,Scotland
United States,California
United States,Georgia
United States,Georgia
United States,Georgia
United States,Georgia
United States,Georgia
United States,Missouri
United States,Georgia
United States,North Carolina
Israel,South District
Jordan,Irbid
Germany,Brandenburg
Germany,Brandenburg
India,Telangana
India,Uttar Pradesh
Indonesia,Bengkulu
Iran,Yazd Province
Israel,South District
Saudi Arabia,Eastern Province
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Malaysia,Johor
Malaysia,
Pakistan,Punjab
Pakistan,Punjab
United States,Georgia
United States,Georgia
None,None
United States,South Carolina
Jordan,Karak
Iran,Yazd Province
Iran,Yazd Province
Kuwait,Ahmadi
India,Karnataka
India,Maharashtra
India,Uttar Pradesh
Iran,Yazd Province
Iran,Yazd Province
Israel,South District
Lebanon,Beqaa Governorate
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Sindh
United States,Georgia
United States,South Carolina
None,None
None,None
United States,Georgia
United States,Georgia
United States,North Carolina
United States,North Carolina
United States,South Carolina
United States,South Carolina
Israel,South District
Israel,South District
Jordan,Ajlun
India,Telangana
Argentina,Buenos Aires
Brazil,Rio Grande do Sul
Chile,Araucanía Region
United States,North Carolina
India,Bihar
India,Maharashtra
India,Maharashtra
India,Tamil Nadu
Indonesia,
Iraq,Al-Anbar Governorate
Iran,Yazd Province
Iran,Yazd Province
Iran,Yazd Province
Saudi Arabia,Eastern Province
Kuwait,Mubarak Al-Kabeer
Kuwait,Mubarak Al-Kabeer
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Pakistan,Punjab
Pakistan,Khyber Pakhtunkhwa
Pakistan,Punjab
Pakistan,Sindh
Philippines,
Sri Lanka,Central Province
United States,Georgia
United States,South Carolina
United States,Georgia
Colombia,Antioquia
Spain,Castile and León
India,Delhi
India,Jharkhand
Indonesia,West Java
Indonesia,East Java
Kuwait,Hawalli
Kuwait,Farwaniya
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
China,Guangdong Province
Finland,
United Kingdom,England
None,None
None,None
United States,Georgia
United States,North Carolina
United States,North Carolina
India,Jharkhand
India,Uttar Pradesh
India,Kerala
India,Haryana
India,Uttar Pradesh
India,West Bengal
Indonesia,Banten
Indonesia,Gorontalo
Iraq,Al-Anbar Governorate
Iran,Yazd Province
Saudi Arabia,Eastern Province
Malaysia,Selangor
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
China,Qinghai
United Kingdom,England
United States,Georgia
Egypt,South Sinai
India,Maharashtra
India,Maharashtra
India,Telangana
Indonesia,Papua
Iran,Yazd Province
Iran,Yazd Province
Israel,South District
Israel,South District
Pakistan,Balochistan
Pakistan,Sindh
Pakistan,Punjab
Pakistan,Khyber Pakhtunkhwa
Philippines,
United States,Alabama
United States,Alabama
United States,Georgia
United States,South Carolina
United States,Georgia
United States,South Carolina
Israel,South District
Japan,
India,Telangana
India,Madhya Pradesh
Indonesia,
Iran,Yazd Province
Iran,Yazd Province
Israel,South District
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Maldives,Felidhoo Atoll
Mexico,Yucatán
Pakistan,Sindh
Peru,Lima
Philippines,
Philippines,Cavite
Sri Lanka,Central Province
Syria,Homs Governorate
United States,Alabama
United States,Alabama
United States,South Carolina
Israel,South District
Kuwait,Jahra
Canada,Nova Scotia
United States,Georgia
India,Uttar Pradesh
Indonesia,
Iraq,Al-Anbar Governorate
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Maldives,Felidhoo Atoll
Netherlands,North Brabant
Pakistan,Punjab
Pakistan,Punjab
None,None
United States,Georgia
United States,Georgia
United States,South Carolina
United States,South Carolina
Israel,South District
Israel,South District
Iran,Yazd Province
Thailand,Yala Province
India,Madhya Pradesh
India,Uttar Pradesh
Indonesia,Central Java
Israel,South District
Kuwait,Hawalli
Pakistan,Islamabad Capital Territory
Pakistan,Khyber Pakhtunkhwa
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Türkiye,
United Kingdom,England
United States,Georgia
United States,Tennessee
Indonesia,East Java
Indonesia,South Sulawesi
Iraq,Al-Anbar Governorate
Iran,Yazd Province
Israel,South District
Saudi Arabia,Eastern Province
Kuwait,Farwaniya
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
China,Gansu
United States,Georgia
United States,Connecticut
None,None
United States,Georgia
United States,North Carolina
Brazil,Minas Gerais
Canada,Manitoba
France,Brittany
India,Assam
India,Uttar Pradesh
Indonesia,
Indonesia,Bali
Indonesia,West Java
Iraq,Al-Anbar Governorate
Iran,Yazd Province
Iran,Yazd Province
Iran,Yazd Province
Iran,Yazd Province
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Malaysia,Kelantan
Pakistan,Punjab
Pakistan,Punjab
Philippines,Davao del Norte
Philippines,
United States,Connecticut
None,None
None,None
United States,Georgia
United States,Georgia
United States,Georgia
United States,North Carolina
Israel,South District
Iran,Yazd Province
China,Sichuan
Spain,Andalusia
India,Himachal Pradesh
India,Maharashtra
India,Telangana
Indonesia,West Java
Indonesia,Banten
Iran,Yazd Province
Israel,South District
Israel,South District
Kenya,Nairobi County
Kuwait,Hawalli
Lebanon,Beqaa Governorate
Malaysia,Selangor
Pakistan,Punjab
Philippines,Cavite
United Arab Emirates,Dubai
United States,Georgia
United States,Georgia
None,None
Uruguay,Montevideo
Jordan,Amman
India,Maharashtra
Thailand,Bangkok
Brazil,São Paulo
Brazil,São Paulo
Guatemala,Alta Verapaz
India,Andhra Pradesh
India,Tamil Nadu
India,Bihar
India,Kerala
India,Telangana
Indonesia,North Sumatra
Indonesia,Special Region of Yogyakarta
Iraq,Al-Anbar Governorate
Iran,Yazd Province
Iran,Yazd Province
Iran,Yazd Province
Kuwait,Farwaniya
Pakistan,Punjab
Philippines,
United Kingdom,England
United States,Georgia
United States,South Carolina
United States,Georgia
United States,Ohio
United States,Georgia
United States,South Carolina
Uruguay,Montevideo
Uzbekistan,Navoiy Region
Kuwait,Farwaniya
Bangladesh,Dhaka Division
Bangladesh,Sylhet Division
India,Madhya Pradesh
India,West Bengal
Saudi Arabia,Eastern Province
Saudi Arabia,Northern Borders Province
Kuwait,Hawalli
Kuwait,Hawalli
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Pakistan,Punjab
Pakistan,Sindh
Philippines,
United States,Alabama
United States,California
United States,Ohio
United States,New Jersey
United States,Georgia
United States,Georgia
United States,Georgia
United States,North Carolina
United States,South Carolina
Israel,South District
Israel,South District
Iran,Yazd Province
Iran,Yazd Province
Bangladesh,Dhaka Division
Colombia,
India,Tamil Nadu
India,Telangana
India,Tamil Nadu
India,Uttarakhand
Indonesia,
Indonesia,Bali
Iran,Yazd Province
Saudi Arabia,Eastern Province
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Malaysia,Selangor
Pakistan,Sindh
United States,Georgia
United States,Georgia
United States,Georgia
United States,Alaska
None,None
United States,Georgia
United States,Georgia
United States,North Carolina
United States,South Carolina
India,Jharkhand
India,Maharashtra
India,Maharashtra
Indonesia,West Java
Indonesia,West Java
Indonesia,West Kalimantan
Iran,Yazd Province
Iran,Yazd Province
Kuwait,Farwaniya
Lebanon,Beqaa Governorate
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Syria,Homs Governorate
United States,Georgia
United States,Georgia
United States,Tennessee
None,None
Belarus,Minsk Region
Israel,South District
Egypt,North Sinai
Bangladesh,Dhaka Division
Spain,Castile and León
India,Karnataka
India,Maharashtra
India,West Bengal
Indonesia,Special Region of Yogyakarta
Indonesia,East Java
Indonesia,Lampung
Indonesia,West Java
Iraq,Al-Anbar Governorate
Iran,Yazd Province
Iran,Yazd Province
Saudi Arabia,Eastern Province
Kuwait,Hawalli
Kuwait,Hawalli
Pakistan,Punjab
Pakistan,Sindh
Pakistan,Khyber Pakhtunkhwa
United States,Alabama
United States,Alabama
United States,Georgia
United States,Georgia
United States,Texas
United States,South Carolina
United States,Georgia
United States,Tennessee
Iran,Yazd Province
India,West Bengal
India,Karnataka
Iraq,Al-Anbar Governorate
Iran,Yazd Province
Kuwait,Hawalli
Kuwait,Mubarak Al-Kabeer
Kuwait,Hawalli
Lebanon,Beqaa Governorate
Norway,
Pakistan,Khyber Pakhtunkhwa
Pakistan,Punjab
Philippines,Cavite
United States,Alabama
United States,Georgia
United States,Georgia
United States,Georgia
United States,South Carolina
None,None
United States,Georgia
Jordan,Amman
Japan,
Bangladesh,Dhaka Division
India,Delhi
India,Jharkhand
Indonesia,Banten
Iran,Yazd Province
Iran,Yazd Province
Israel,South District
Kuwait,Farwaniya
Lebanon,Beqaa Governorate
Pakistan,Sindh
Pakistan,Punjab
Jordan,Amman
Philippines,Davao del Norte
United States,Texas
United States,Texas
United States,New York
United States,North Carolina
United States,North Carolina
United States,South Carolina
Israel,South District
India,Chhattisgarh
India,Uttar Pradesh
India,Uttar Pradesh
Indonesia,Bali
Iran,Yazd Province
Lebanon,Beqaa Governorate
Pakistan,Punjab
Pakistan,Punjab
Portugal,
Sri Lanka,Central Province
United States,Alabama
United States,Texas
United States,South Carolina
United States,South Carolina
None,None
United States,Georgia
United States,Georgia
Israel,South District
Jordan,Amman
Iran,Yazd Province
Iran,Yazd Province
India,Karnataka
India,Maharashtra
India,Odisha
Iran,Yazd Province
Israel,South District
Israel,South District
Saudi Arabia,Riyadh Region
Pakistan,Punjab
Pakistan,Punjab
Philippines,Laguna
United States,Georgia
United States,California
None,None
None,None
United States,Georgia
United States,North Carolina
United States,North Carolina
United States,South Carolina
India,Maharashtra
Indonesia,East Java
Kuwait,Hawalli
Kuwait,Al Asimah
Kuwait,Farwaniya
Pakistan,Punjab
Philippines,Cavite
United Kingdom,England
United Kingdom,England
United States,Alabama
United States,Kentucky
United States,Georgia
United States,Georgia
United States,Georgia
United States,Tennessee
Israel,South District
Israel,South District
India,Chhattisgarh
Brazil,Ceará
Spain,Andalusia
Jordan,Amman
India,Assam
India,Uttar Pradesh
India,Karnataka
India,Karnataka
India,Karnataka
Indonesia,East Java
Iran,Yazd Province
Iran,Yazd Province
Kuwait,Ahmadi
Kuwait,Farwaniya
Lebanon,Beqaa Governorate
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Sindh
United Kingdom,England
United States,Georgia
United States,Georgia
United States,Georgia
Israel,South District
Egypt,North Sinai
Brazil,Espírito Santo
India,Bihar
India,Delhi
India,Delhi
India,Andhra Pradesh
India,Jharkhand
Indonesia,Jambi
Indonesia,West Java
Indonesia,Lampung
Iran,Yazd Province
Iran,Yazd Province
Iran,Yazd Province
Kuwait,Al Asimah
Kuwait,Ahmadi
Lebanon,Beqaa Governorate
Pakistan,Islamabad Capital Territory
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Sindh
Philippines,
Philippines,
United Kingdom,England
United States,Georgia
United States,Georgia
United States,Georgia
United States,California
United States,Florida
United States,Oregon
United States,Georgia
United States,Oregon
None,None
None,None
None,None
United States,North Carolina
United States,Oregon
United States,Oregon
United States,South Carolina
Israel,South District
Jordan,Amman
Bangladesh,Dhaka Division
India,Madhya Pradesh
India,Uttar Pradesh
India,Maharashtra
India,Rajasthan
India,Karnataka
India,Karnataka
India,West Bengal
Iran,Yazd Province
Iran,Yazd Province
Israel,South District
Saudi Arabia,Eastern Province
Kuwait,Farwaniya
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Pakistan,Balochistan
Philippines,Pampanga
United States,Ohio
United States,Massachusetts
None,None
United States,North Carolina
United States,North Carolina
Israel,South District
Israel,South District
Jordan,Irbid
Iran,Yazd Province
Iran,Yazd Province
Thailand,Songkhla Province
India,Arunachal Pradesh
Brazil,São Paulo
India,Uttar Pradesh
India,Jharkhand
India,Chhattisgarh
India,Karnataka
India,Uttarakhand
Indonesia,Central Java
Indonesia,East Java
Indonesia,Bengkulu
Iran,Yazd Province
Israel,South District
Saudi Arabia,Riyadh Region
Kuwait,Farwaniya
Kuwait,Al Asimah
Kuwait,Hawalli
Pakistan,Sindh
Pakistan,Punjab
Pakistan,Punjab
Philippines,Davao del Norte
Philippines,
Türkiye,
United Kingdom,Scotland
United States,Georgia
United States,Georgia
Israel,South District
India,Jharkhand
India,Maharashtra
India,Odisha
India,Uttar Pradesh
Israel,South District
Israel,South District
Japan,
Kuwait,Hawalli
Kuwait,Hawalli
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Pakistan,Punjab
Pakistan,Sindh
Philippines,
United States,Alabama
None,None
United States,Georgia
United States,North Carolina
India,Delhi
India,Gujarat
India,Haryana
India,Uttar Pradesh
Indonesia,West Java
Iran,Yazd Province
Israel,South District
Kuwait,Hawalli
Kuwait,Jahra
Kuwait,Hawalli
Lebanon,Beqaa Governorate
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Singapore,
None,None
United States,Georgia
United States,Georgia
United States,South Carolina
United States,Tennessee
United States,Tennessee
Israel,South District
Israel,South District
Kuwait,Mubarak Al-Kabeer
India,West Bengal
Indonesia,West Java
Iran,Yazd Province
Israel,South District
Israel,South District
Kuwait,Al Asimah
Lebanon,Beqaa Governorate
Maldives,Felidhoo Atoll
Pakistan,Punjab
Pakistan,Sindh
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Sindh
Philippines,
United States,South Carolina
United States,Georgia
United States,Georgia
Egypt,South Sinai
None,None
India,Assam
India,Chhattisgarh
India,Delhi
India,Maharashtra
India,Maharashtra
Indonesia,
Iraq,Al-Anbar Governorate
Israel,South District
Kuwait,Hawalli
Kuwait,Farwaniya
Pakistan,Sindh
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
China,Guangdong Province
China,Sichuan
Singapore,
Sri Lanka,Central Province
United States,Georgia
United States,Georgia
None,None
United States,New Mexico
Iran,Yazd Province
India,Uttar Pradesh
India,Jharkhand
India,Karnataka
India,Telangana
Iraq,Al-Anbar Governorate
Saudi Arabia,Northern Borders Province
Kuwait,Jahra
Kuwait,Ahmadi
Kuwait,Farwaniya
Myanmar,Kayin
Pakistan,Punjab
Pakistan,Balochistan
Pakistan,Sindh
Pakistan,Punjab
Pakistan,Punjab
Philippines,Laguna
United States,Georgia
United States,Tennessee
United States,Alabama
None,None
Israel,South District
Iran,Yazd Province
India,Andhra Pradesh
India,Jharkhand
India,Telangana
Indonesia,Central Java
Indonesia,East Java
Iran,Yazd Province
Israel,South District
Kuwait,Mubarak Al-Kabeer
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Malaysia,Johor
Pakistan,Sindh
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Philippines,Cavite
Türkiye,
United States,New Mexico
United States,Georgia
United States,North Carolina
United States,Georgia
United States,South Carolina
United States,North Carolina
None,None
None,None
United States,Georgia
United States,Georgia
United States,North Carolina
United States,North Carolina
United States,South Carolina
Israel,South District
Iran,Yazd Province
Brazil,Goiás
India,Delhi
India,Delhi
India,Tamil Nadu
India,Tamil Nadu
India,Maharashtra
India,Telangana
India,Telangana
Indonesia,West Java
Indonesia,Central Java
Indonesia,Central Java
Maldives,Felidhoo Atoll
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Sindh
Philippines,
United Kingdom,England
United States,South Carolina
United States,Georgia
United States,Georgia
United States,Georgia
United States,Georgia
United States,North Carolina
United States,North Carolina
United States,South Carolina
Pakistan,Balochistan
India,Arunachal Pradesh
Jordan,Irbid
India,Delhi
India,Jharkhand
India,West Bengal
Iran,Yazd Province
Iran,Yazd Province
Israel,South District
Saudi Arabia,Eastern Province
Saudi Arabia,Eastern Province
Kuwait,Ahmadi
Kuwait,Hawalli
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Pakistan,Punjab
Pakistan,Sindh
Peru,Lima
Philippines,Rizal
Singapore,
United Kingdom,England
United States,Georgia
United States,Georgia
United States,Georgia
None,None
United States,Georgia
United States,Georgia
Czechia,Southwest
Jordan,Amman
Iran,Yazd Province
Thailand,Prachuap Khiri Khan Province
Brazil,Maranhão
India,Delhi
India,Delhi
India,Haryana
India,Madhya Pradesh
India,West Bengal
Iraq,Al-Anbar Governorate
Saudi Arabia,Al Jawf Region
Kuwait,Al Asimah
Pakistan,Khyber Pakhtunkhwa
Pakistan,Sindh
Philippines,Rizal
United States,Georgia
United States,Georgia
United States,Georgia
United States,Texas
United States,South Carolina
United States,Wisconsin
None,None
None,None
None,None
United States,Georgia
United States,Georgia
United States,Georgia
India,Haryana
India,Delhi
India,Delhi
India,Chhattisgarh
India,West Bengal
Iran,Yazd Province
Israel,South District
Israel,South District
Kuwait,Mubarak Al-Kabeer
Pakistan,Punjab
Philippines,
Türkiye,
United States,Georgia
United States,Georgia
United States,Georgia
United States,Georgia
United States,Georgia
United States,Georgia
United States,Georgia
None,None
United States,Kansas
United States,North Carolina
United States,South Carolina
Israel,South District
Iran,Yazd Province
India,Delhi
India,Bihar
Indonesia,
Iran,Yazd Province
Israel,South District
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Philippines,Rizal
Philippines,
United States,Georgia
United States,Georgia
United States,Georgia
Pakistan,Sindh
India,Maharashtra
Japan,
India,Gujarat
India,Uttar Pradesh
India,Haryana
India,Rajasthan
India,Telangana
India,Uttar Pradesh
Iran,Yazd Province
Iran,Yazd Province
Kuwait,Farwaniya
Lebanon,Beqaa Governorate
Pakistan,Punjab
Papua New Guinea,West New Britain
Philippines,Cavite
United States,Alabama
United States,Georgia
United States,Georgia
United States,Georgia
Israel,South District
India,Delhi
India,Delhi
India,Kerala
India,Kerala
Indonesia,East Java
Iran,Yazd Province
Kuwait,Hawalli
Malaysia,Selangor
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Sindh
United Kingdom,England
United States,Georgia
None,None
None,None
None,None
None,None
None,None
United States,South Carolina
Israel,South District
Israel,South District
Brazil,São Paulo
Germany,Brandenburg
India,West Bengal
India,Karnataka
India,West Bengal
Iran,Yazd Province
Iran,Yazd Province
Kuwait,Al Asimah
Pakistan,Balochistan
Pakistan,Sindh
Pakistan,Sindh
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
United States,Tennessee
None,None
United States,North Carolina
Israel,South District
Australia,New South Wales
Bangladesh,Dhaka Division
India,Gujarat
India,Gujarat
India,Karnataka
India,Madhya Pradesh
Indonesia,West Java
Iraq,Al-Anbar Governorate
Kuwait,Hawalli
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Khyber Pakhtunkhwa
United Kingdom,England
None,None
United States,Georgia
Iran,Yazd Province
Brazil,Ceará
India,Delhi
India,Tamil Nadu
India,Uttar Pradesh
Indonesia,West Java
Iraq,Al-Anbar Governorate
Iran,Yazd Province
Iran,Yazd Province
Lebanon,Beqaa Governorate
Libya,District of Al-Jufra
Pakistan,Punjab
China,Sichuan
United States,Alabama
United States,Georgia
United States,Georgia
United States,Alabama
United States,Maryland
None,None
United States,Georgia
Brazil,São Paulo
India,Delhi
India,Kerala
India,Uttar Pradesh
India,Uttar Pradesh
Indonesia,South Sulawesi
Indonesia,West Java
Indonesia,Bali
Indonesia,East Java
Iraq,Al-Anbar Governorate
Iran,Yazd Province
Israel,South District
Kuwait,Ahmadi
Kuwait,Farwaniya
Kuwait,Al Asimah
Pakistan,Punjab
Philippines,
Türkiye,
None,None
United States,Georgia
United States,Georgia
Israel,South District
South Korea,
Bangladesh,Dhaka Division
Brazil,Rio de Janeiro
India,Punjab
Indonesia,West Java
Indonesia,Special Region of Yogyakarta
Iran,Yazd Province
Philippines,
United States,Alabama
United States,Georgia
United States,Texas
United States,Georgia
United States,Ohio
None,None
None,None
None,None
None,None
United States,Georgia
United States,Georgia
United States,North Carolina
United States,South Carolina
Israel,South District
None,None
India,Delhi
India,Delhi
India,Kerala
India,West Bengal
Iran,Yazd Province
Saudi Arabia,Northern Borders Province
Pakistan,Sindh
Pakistan,Punjab
United Kingdom,England
United States,Georgia
United States,Georgia
None,None
United States,Georgia
United States,Tennessee
United States,Tennessee
Bangladesh,Dhaka Division
Brazil,Rio de Janeiro
Ecuador,Pichincha
India,Delhi
India,Uttar Pradesh
India,Gujarat
Indonesia,Bali
Indonesia,Banten
Iran,Yazd Province
Pakistan,Punjab
Philippines,Pampanga
United States,Alabama
United States,Georgia
United States,Georgia
None,None
Iran,Yazd Province
Brazil,Minas Gerais
India,Jharkhand
India,Maharashtra
India,Uttar Pradesh
Iran,Yazd Province
Kuwait,Mubarak Al-Kabeer
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Sindh
Panama,Coclé
Singapore,
United States,Georgia
None,None
None,None
None,None
United States,Georgia
United States,Kansas
Israel,South District
Saudi Arabia,Riyadh Region
Pakistan,Sindh
Argentina,Buenos Aires
India,Delhi
India,Chhattisgarh
India,Jammu and Kashmir
Indonesia,Central Java
Indonesia,Riau
Malaysia,Johor
Pakistan,Sindh
Pakistan,Punjab
Pakistan,Sindh
Pakistan,Punjab
Philippines,
United States,Georgia
United States,Georgia
United States,South Carolina
Jordan,Maan
Saudi Arabia,Eastern Province
Canada,British Columbia
India,
India,Delhi
India,Telangana
India,Uttar Pradesh
India,Karnataka
India,Telangana
Indonesia,East Java
Indonesia,Banten
Indonesia,
Indonesia,West Java
Iraq,Al-Anbar Governorate
Iran,Yazd Province
Iran,Yazd Province
Kuwait,Hawalli
Lebanon,Beqaa Governorate
Pakistan,Punjab
Pakistan,Punjab
South Africa,Gauteng
United States,Georgia
United States,Wisconsin
None,None
United States,South Carolina
United States,South Carolina
United States,Wisconsin
Jordan,Amman
Brazil,Bahia
India,Gujarat
India,Telangana
India,West Bengal
Indonesia,West Java
Iran,Yazd Province
Iran,Yazd Province
Iran,Yazd Province
Kuwait,Hawalli
Mexico,
Nigeria,Kaduna State
Pakistan,Sindh
Philippines,
Singapore,
United Kingdom,Scotland
United States,Georgia
None,None
United States,North Carolina
Israel,South District
India,Maharashtra
Indonesia,
Iran,Yazd Province
Iran,Yazd Province
Israel,South District
Kuwait,Hawalli
Lebanon,Beqaa Governorate
Pakistan,Sindh
Pakistan,Sindh
Philippines,Rizal
Philippines,
United Kingdom,England
United States,Georgia
United States,Georgia
None,None
United States,Georgia
United States,Georgia
United States,North Carolina
United States,South Carolina
Uzbekistan,Navoiy Region
Israel,South District
Iran,Yazd Province
Iran,Yazd Province
Iran,Yazd Province
India,Tamil Nadu
Indonesia,Central Java
Iran,Yazd Province
Kuwait,Al Asimah
Kuwait,Hawalli
Malaysia,Selangor
Malaysia,
Nigeria,Lagos State
Pakistan,Khyber Pakhtunkhwa
Philippines,Batangas
United States,South Carolina
None,None
None,None
United States,Georgia
United States,Georgia
United States,Georgia
United States,Georgia
Pakistan,Sindh
France,Ile-de-France
India,Karnataka
India,Uttar Pradesh
Kuwait,Ahmadi
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Nigeria,Oyo State
Pakistan,Sindh
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Philippines,Batangas
Philippines,
Philippines,
United States,Maryland
None,None
United States,South Carolina
United States,Tennessee
Pakistan,Islamabad Capital Territory
India,Delhi
India,Delhi
India,Jharkhand
Indonesia,
Indonesia,West Java
Iran,Yazd Province
Israel,South District
Italy,Tuscany
Kuwait,Hawalli
Kuwait,Al Asimah
Lebanon,Beqaa Governorate
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
None,None
None,None
United States,Georgia
United States,Georgia
United States,North Carolina
United States,North Carolina
Israel,South District
Israel,South District
Israel,South District
Israel,South District
Kuwait,Jahra
Kuwait,Jahra
Brazil,Rio Grande do Sul
India,Delhi
India,Goa
India,Gujarat
India,Rajasthan
India,Uttar Pradesh
India,West Bengal
Indonesia,West Java
Indonesia,West Java
Iraq,Al-Anbar Governorate
Iran,Yazd Province
Iran,Yazd Province
Kuwait,Jahra
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Pakistan,Balochistan
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Sindh
Pakistan,Sindh
Philippines,Davao del Norte
Philippines,
United Kingdom,Scotland
United States,Georgia
None,None
None,None
None,None
United States,Georgia
Austria,
United Arab Emirates,Dubai
Spain,Catalonia
India,Delhi
India,Chhattisgarh
India,Jharkhand
India,Punjab
India,West Bengal
Indonesia,Central Java
Indonesia,East Java
Indonesia,Special Region of Yogyakarta
Lebanon,Beqaa Governorate
Lebanon,Beqaa Governorate
Pakistan,Balochistan
Pakistan,Punjab
Pakistan,Sindh
Pakistan,Khyber Pakhtunkhwa
Pakistan,Punjab
United States,Georgia
United States,California
United States,Georgia
United States,North Carolina
United States,South Carolina
United States,Tennessee
Israel,South District
Israel,South District
Saudi Arabia,Al Jawf Region
Brazil,Rio de Janeiro
India,Maharashtra
India,Maharashtra
India,Jharkhand
Indonesia,East Java
Iran,Yazd Province
Iran,Yazd Province
Pakistan,Sindh
Pakistan,Punjab
Pakistan,Punjab
Pakistan,Punjab
United States,Georgia
None,None
United States,Georgia
United Arab Emirates,Dubai
Iran,Yazd Province
Iran,Yazd Province
Afghanistan,Ghazni Province
Bangladesh,Dhaka Division
Colombia,
India,Maharashtra
India,Maharashtra
India,Uttarakhand
Indonesia,East Java
Iran,Yazd Province
Iran,Yazd Province
Kuwait,Ahmadi
Kuwait,Al Asimah
Lebanon,Beqaa Governorate
Pakistan,Khyber Pakhtunkhwa
Pakistan,Punjab
Pakistan,Punjab
Philippines,Laguna
Singapore,
United Kingdom,England
United States,Georgia
United States,Georgia
United States,Florida
United States,Alabama
United States,Arizona
United States,Georgia
United States,Florida
None,None
None,None
Israel,South District
Kuwait,Farwaniya
Pakistan,Islamabad Capital Territory
Brazil,Rio de Janeiro
